805	0.0006
806	0.0016
807	0.0008
808	0.001
809	0.0012
810	0.0014
811	0.0008
812	0.001
813	0.0012
814	0.0014
815	0.0008
816	0.0004
817	0.001
818	0.0016
819	0.001
820	0.0016
821	0.0014
822	0.0018
823	0.0012
824	0.0006
825	0.0014
826	0.0008
827	0.0004
828	0.0004
829	0.001
830	0.001
831	0.0012
832	0.0012
833	0.0018
834	0.001
835	0.001
836	0.001
837	0.0018
838	0.0008
839	0.002
840	0.0004
841	0.0012
842	0.0006
843	0.0008
844	0.0008
845	0.0008
846	0.0012
847	0.001
848	0.0006
849	0.0016
850	0.0004
851	0.0004
852	0.0008
853	0.0022
854	0.0016
855	0.0004
856	0.001
857	0.0012
858	0.0008
859	0.001
860	0.0014
861	0.001
862	0.0014
863	0.0012
864	0.0012
865	0.0008
866	0.001
867	0.0002
868	0.0012
869	0.001
870	0.0008
871	0.0006
872	0.0006
873	0.0004
874	0.0004
875	0.0008
876	0.0006
877	0.0006
878	0.0008
879	0.0014
880	0.0008
881	0.0004
882	0.0004
883	0.0008
884	0.0016
885	0.0012
886	0.001
887	0.0008
888	0.0004
889	0.0002
890	0.0004
891	0.0004
892	0.001
893	0.0006
894	0.0008
895	0.0002
896	0.0012
897	0.0006
898	0.0006
899	0.0008
900	0.0
901	0.0008
902	0.0008
903	0.0008
904	0.0004
905	0.0006
906	0.0006
907	0.0004
908	0.0002
909	0.0004
910	0.001
911	0.001
912	0.001
913	0.0012
914	0.0006
915	0.001
916	0.0004
917	0.0004
918	0.0004
919	0.0008
920	0.0004
921	0.0002
922	0.0012
923	0.0002
924	0.0006
925	0.0006
926	0.0002
927	0.0006
928	0.0008
929	0.0014
930	0.0014
931	0.0012
932	0.0004
933	0.0008
934	0.0002
935	0.0008
936	0.001
937	0.0002
938	0.001
939	0.0002
940	0.0004
941	0.0008
942	0.0006
943	0.0004
944	0.0004
945	0.0002
946	0.0002
947	0.0004
948	0.0002
949	0.0008
950	0.001
951	0.0002
952	0.0006
953	0.0006
954	0.0004
955	0.0
956	0.0
957	0.0002
958	0.0006
959	0.0004
960	0.0006
961	0.0002
962	0.0006
963	0.0006
964	0.0004
965	0.0004
966	0.0004
967	0.0004
968	0.0004
969	0.0002
970	0.0006
971	0.0
972	0.0004
973	0.0008
974	0.0006
975	0.0004
976	0.0008
977	0.0
978	0.0002
979	0.0
980	0.0008
981	0.0002
982	0.0
983	0.0006
984	0.0008
985	0.0006
986	0.0006
987	0.0002
988	0.001
989	0.0006
990	0.0
991	0.0002
992	0.0006
993	0.0006
994	0.0
995	0.0008
996	0.0002
997	0.0002
998	0.0008
999	0.0004
1000	0.0
